Temperature0;Temperature1;Temperature2;Temperature3;Temperature4;Temperature_Rose;Humidite;Temps
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.3
";"031
";2019-05-23 14:23:11
"+28.0
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 14:23:21
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.8
";"031
";2019-05-23 14:23:32
"+28.0
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.8
";"032
";2019-05-23 14:23:42
"+28.1
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+09.4
";"031
";2019-05-23 14:23:52
"+28.1
";"+26.7
";"-05.7
";"-00.9
";"-03.5
";"+09.4
";"031
";2019-05-23 14:24:02
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+09.3
";"031
";2019-05-23 14:24:12
"+28.1
";"+26.7
";"-05.7
";"-00.6
";"-04.5
";"+09.4
";"031
";2019-05-23 14:24:23
"+28.1
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+09.4
";"031
";2019-05-23 14:24:33
"+28.1
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.4
";"031
";2019-05-23 14:24:43
"+28.0
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 14:24:53
"+27.8
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.1
";"031
";2019-05-23 14:25:04
"+27.8
";"+26.0
";"-06.1
";"-00.6
";"-03.8
";"+09.6
";"032
";2019-05-23 14:25:14
"+27.8
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.1
";"031
";2019-05-23 14:25:24
"+27.8
";"+26.4
";"-06.1
";"-00.9
";"-05.1
";"+09.6
";"032
";2019-05-23 14:25:34
"+27.8
";"+26.0
";"-06.1
";"-00.9
";"-05.1
";"+09.6
";"032
";2019-05-23 14:25:44
"+27.9
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 14:25:55
"+27.9
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+09.2
";"031
";2019-05-23 14:26:05
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 14:26:15
"+28.1
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 14:26:25
"+28.1
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+09.4
";"031
";2019-05-23 14:26:35
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 14:26:46
"+28.0
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 14:26:56
"+28.0
";"+26.7
";"-05.7
";"-00.9
";"-03.8
";"+09.3
";"031
";2019-05-23 14:27:06
"+28.0
";"+26.4
";"-06.1
";"-00.9
";"-04.5
";"+09.4
";"031
";2019-05-23 14:27:16
"+28.1
";"+26.0
";"-06.1
";"-00.9
";"-05.1
";"+09.4
";"031
";2019-05-23 14:27:26
"+28.1
";"+26.7
";"-06.1
";"-00.3
";"-03.8
";"+09.4
";"031
";2019-05-23 14:27:37
"+28.2
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 14:27:47
"+28.2
";"+26.7
";"-05.7
";"-00.9
";"-04.1
";"+09.5
";"031
";2019-05-23 14:27:57
"+28.3
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+09.5
";"031
";2019-05-23 14:28:07
"+28.4
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.6
";"031
";2019-05-23 14:28:18
"+28.3
";"+27.0
";"-06.1
";"-00.6
";"-04.5
";"+09.6
";"031
";2019-05-23 14:28:28
"+28.3
";"+26.7
";"-05.7
";"-00.9
";"-04.1
";"+10.0
";"032
";2019-05-23 14:28:38
"+28.3
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.6
";"031
";2019-05-23 14:28:48
"+28.3
";"+26.4
";"-06.1
";"-00.9
";"-03.2
";"+09.5
";"031
";2019-05-23 14:28:58
"+28.2
";"+26.7
";"-05.7
";"-00.9
";"-03.5
";"+09.5
";"031
";2019-05-23 14:29:09
"+28.2
";"+26.7
";"-05.7
";"-00.9
";"-04.8
";"+09.5
";"031
";2019-05-23 14:29:19
"+28.2
";"+26.4
";"-06.1
";"-00.9
";"-05.1
";"+09.5
";"031
";2019-05-23 14:29:29
"+28.1
";"+26.4
";"-05.7
";"-00.9
";"-04.1
";"+09.4
";"031
";2019-05-23 14:29:39
"+28.0
";"+26.0
";"-05.7
";"-00.9
";"-04.5
";"+09.3
";"031
";2019-05-23 14:29:49
"+28.0
";"+26.7
";"-05.7
";"-00.6
";"-03.2
";"+09.3
";"031
";2019-05-23 14:30:00
"+27.8
";"+26.7
";"-05.7
";"-00.6
";"-03.8
";"+09.6
";"032
";2019-05-23 14:30:10
"+27.7
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+09.0
";"031
";2019-05-23 14:30:20
"+27.4
";"+26.0
";"-05.7
";"-00.6
";"-05.1
";"+08.8
";"031
";2019-05-23 14:30:30
"+27.3
";"+26.0
";"-05.7
";"-00.6
";"-04.8
";"+08.7
";"031
";2019-05-23 14:30:40
"+27.2
";"+26.0
";"-06.1
";"-00.3
";"-04.8
";"+08.6
";"031
";2019-05-23 14:30:51
"+27.2
";"+26.0
";"-05.7
";"-00.6
";"-04.8
";"+08.6
";"031
";2019-05-23 14:31:01
"+27.2
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+08.6
";"031
";2019-05-23 14:31:11
"+27.3
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+08.7
";"031
";2019-05-23 14:31:21
"+27.3
";"+26.0
";"-05.7
";"-00.9
";"-04.1
";"+08.7
";"031
";2019-05-23 14:31:31
"+27.4
";"+26.0
";"-05.7
";"-00.9
";"-04.1
";"+08.7
";"031
";2019-05-23 14:31:42
"+27.4
";"+26.0
";"-05.7
";"-00.9
";"-04.1
";"+08.8
";"031
";2019-05-23 14:31:52
"+27.4
";"+26.0
";"-05.7
";"-00.6
";"-03.2
";"+08.8
";"031
";2019-05-23 14:32:02
"+27.4
";"+26.0
";"-06.1
";"-00.3
";"-04.5
";"+08.8
";"031
";2019-05-23 14:32:12
"+27.3
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.2
";"032
";2019-05-23 14:32:22
"+27.3
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+09.2
";"032
";2019-05-23 14:32:33
"+27.2
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"032
";2019-05-23 14:32:43
"+27.2
";"+26.0
";"-05.7
";"-00.6
";"-05.1
";"+09.0
";"032
";2019-05-23 14:32:53
"+27.1
";"+26.7
";"-05.7
";"-00.9
";"-03.8
";"+09.0
";"032
";2019-05-23 14:33:03
"+27.1
";"+26.4
";"-05.7
";"-00.3
";"-04.5
";"+09.0
";"032
";2019-05-23 14:33:13
"+27.0
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.4
";"033
";2019-05-23 14:33:24
"+26.9
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+08.8
";"032
";2019-05-23 14:33:34
"+26.8
";"+26.0
";"-06.1
";"-00.9
";"-04.1
";"+08.8
";"032
";2019-05-23 14:33:44
"+26.8
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+08.7
";"032
";2019-05-23 14:33:54
"+26.9
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+08.8
";"032
";2019-05-23 14:34:05
"+26.9
";"+26.0
";"-05.7
";"-00.9
";"-04.5
";"+08.8
";"032
";2019-05-23 14:34:15
"+27.0
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"033
";2019-05-23 14:34:25
"+27.0
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+08.9
";"032
";2019-05-23 14:34:35
"+27.0
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+08.9
";"032
";2019-05-23 14:34:45
"+27.1
";"+26.4
";"-06.1
";"-00.6
";"-03.5
";"+09.4
";"033
";2019-05-23 14:34:56
"+27.2
";"+26.4
";"-05.7
";"-00.9
";"-03.2
";"+09.0
";"032
";2019-05-23 14:35:06
"+27.3
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"032
";2019-05-23 14:35:16
"+27.3
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 14:35:26
"+27.4
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+08.8
";"031
";2019-05-23 14:35:36
"+27.5
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+08.8
";"031
";2019-05-23 14:35:47
"+27.5
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+10.3
";"034
";2019-05-23 14:35:57
"+27.4
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"032
";2019-05-23 14:36:07
"+27.4
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+08.8
";"031
";2019-05-23 14:36:17
"+27.5
";"+26.7
";"-05.7
";"-00.6
";"-03.8
";"+08.9
";"031
";2019-05-23 14:36:27
"+27.5
";"+26.0
";"-05.7
";"-00.6
";"-04.8
";"+09.4
";"032
";2019-05-23 14:36:38
"+27.6
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+08.9
";"031
";2019-05-23 14:36:48
"+27.6
";"+26.7
";"-05.7
";"-00.9
";"-05.7
";"+09.0
";"031
";2019-05-23 14:36:58
"+27.7
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.0
";"031
";2019-05-23 14:37:09
"+27.7
";"+26.0
";"-06.1
";"-00.6
";"-04.5
";"+09.1
";"031
";2019-05-23 14:37:19
"+27.8
";"+26.0
";"-05.7
";"-00.6
";"-03.2
";"+09.1
";"031
";2019-05-23 14:37:29
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.2
";"031
";2019-05-23 14:37:39
"+27.8
";"+26.0
";"-05.7
";"-00.3
";"-05.1
";"+09.1
";"031
";2019-05-23 14:37:50
"+27.8
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.1
";"031
";2019-05-23 14:38:00
"+27.8
";"+26.4
";"-05.7
";"-00.9
";"-04.1
";"+09.1
";"031
";2019-05-23 14:38:10
"+27.8
";"+26.0
";"-05.7
";"-00.9
";"-03.8
";"+09.2
";"031
";2019-05-23 14:38:20
"+27.9
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.2
";"031
";2019-05-23 14:38:30
"+27.9
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 14:38:41
"+28.0
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 14:38:51
"+28.0
";"+26.4
";"-05.7
";"-00.9
";"-04.5
";"+09.3
";"031
";2019-05-23 14:39:01
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 14:39:11
"+28.0
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 14:39:21
"+28.0
";"+26.7
";"-05.7
";"-00.9
";"-04.5
";"+09.4
";"031
";2019-05-23 14:39:32
"+28.1
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 14:39:42
"+28.1
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.4
";"031
";2019-05-23 14:39:52
"+28.0
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 14:40:02
"+28.1
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+09.4
";"031
";2019-05-23 14:40:12
"+28.1
";"+26.4
";"-06.1
";"-00.9
";"-03.8
";"+09.4
";"031
";2019-05-23 14:40:23
"+28.1
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 14:40:33
"+28.1
";"+26.7
";"-05.7
";"-00.9
";"-05.1
";"+09.4
";"031
";2019-05-23 14:40:43
"+28.1
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 14:40:53
"+28.2
";"+26.0
";"-06.1
";"-00.6
";"-04.5
";"+09.5
";"031
";2019-05-23 14:41:03
"+28.2
";"+26.4
";"-06.1
";"-00.3
";"-03.8
";"+09.5
";"031
";2019-05-23 14:41:14
"+28.2
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.5
";"031
";2019-05-23 14:41:24
"+28.2
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 14:41:34
"+28.1
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+09.4
";"031
";2019-05-23 14:41:44
"+28.1
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.4
";"031
";2019-05-23 14:41:55
"+28.1
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 14:42:05
"+28.1
";"+26.7
";"-06.1
";"-00.6
";"-05.1
";"+09.4
";"031
";2019-05-23 14:42:15
"+28.2
";"+26.7
";"-05.7
";"-00.6
";"-03.5
";"+09.5
";"031
";2019-05-23 14:42:25
"+28.2
";"+26.0
";"-06.1
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 14:42:35
"+28.3
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 14:42:46
"+28.2
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 14:42:56
"+28.2
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 14:43:06
"+28.2
";"+26.7
";"-05.7
";"-00.6
";"-04.8
";"+09.5
";"031
";2019-05-23 14:43:16
"+28.2
";"+26.7
";"-05.7
";"-00.6
";"-03.5
";"+09.5
";"031
";2019-05-23 14:43:26
"+28.2
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 14:43:37
"+28.2
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 14:43:47
"+28.2
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 14:43:57
"+28.2
";"+27.0
";"-06.1
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 14:44:07
"+28.2
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+09.5
";"031
";2019-05-23 14:44:17
"+28.2
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 14:44:28
"+28.1
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.4
";"031
";2019-05-23 14:44:38
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 14:44:48
"+27.8
";"+26.7
";"-05.7
";"-00.6
";"-03.8
";"+09.1
";"031
";2019-05-23 14:44:58
"+27.6
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.0
";"031
";2019-05-23 14:45:08
"+27.4
";"+26.4
";"-06.1
";"-00.9
";"-04.5
";"+08.8
";"031
";2019-05-23 14:45:19
"+27.3
";"+26.4
";"-05.7
";"-00.6
";"-03.5
";"+08.7
";"031
";2019-05-23 14:45:29
"+27.0
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.5
";"031
";2019-05-23 14:45:39
"+26.9
";"+26.0
";"-05.7
";"-00.9
";"-03.8
";"+08.9
";"032
";2019-05-23 14:45:49
"+27.0
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+08.9
";"032
";2019-05-23 14:46:00
"+27.0
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+08.9
";"032
";2019-05-23 14:46:10
"+27.0
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.9
";"032
";2019-05-23 14:46:20
"+27.0
";"+26.0
";"-06.1
";"-00.6
";"-04.1
";"+08.9
";"032
";2019-05-23 14:46:30
"+27.0
";"+26.0
";"-05.7
";"-00.9
";"-04.8
";"+08.9
";"032
";2019-05-23 14:46:40
"+26.9
";"+26.0
";"-05.7
";"-00.6
";"-03.2
";"+08.8
";"032
";2019-05-23 14:46:51
"+26.9
";"+26.0
";"-06.1
";"-00.9
";"-04.5
";"+08.8
";"032
";2019-05-23 14:47:01
"+26.8
";"+26.0
";"-06.1
";"-00.6
";"-02.8
";"+08.7
";"032
";2019-05-23 14:47:11
"+26.9
";"+25.7
";"-06.1
";"-00.9
";"-03.2
";"+08.8
";"032
";2019-05-23 14:47:21
"+26.9
";"+25.7
";"-05.7
";"-00.6
";"-03.8
";"+08.8
";"032
";2019-05-23 14:47:31
"+26.9
";"+26.0
";"-05.7
";"-00.9
";"-03.2
";"+08.8
";"032
";2019-05-23 14:47:42
"+26.8
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+08.8
";"032
";2019-05-23 14:47:52
"+26.8
";"+26.0
";"-05.7
";"-00.9
";"-04.8
";"+08.8
";"032
";2019-05-23 14:48:02
"+26.9
";"+25.7
";"-05.7
";"-00.6
";"-03.8
";"+08.8
";"032
";2019-05-23 14:48:12
"+27.0
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+08.9
";"032
";2019-05-23 14:48:22
"+27.0
";"+25.7
";"-06.1
";"-00.6
";"-04.5
";"+09.8
";"034
";2019-05-23 14:48:33
"+27.1
";"+25.7
";"-06.1
";"-00.6
";"-04.1
";"+09.0
";"032
";2019-05-23 14:48:43
"+27.1
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+09.0
";"032
";2019-05-23 14:48:53
"+27.2
";"+26.0
";"-05.4
";"-00.6
";"-05.1
";"+09.1
";"032
";2019-05-23 14:49:03
"+27.3
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.1
";"032
";2019-05-23 14:49:13
"+27.3
";"+26.4
";"-05.7
";"-00.6
";"-05.1
";"+09.6
";"033
";2019-05-23 14:49:24
"+27.3
";"+25.7
";"-05.7
";"-00.6
";"-03.8
";"+09.2
";"032
";2019-05-23 14:49:34
"+27.4
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+08.8
";"031
";2019-05-23 14:49:44
"+27.4
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"032
";2019-05-23 14:49:54
"+27.4
";"+26.4
";"-05.4
";"-00.6
";"-04.1
";"+09.3
";"032
";2019-05-23 14:50:05
"+27.5
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+08.9
";"031
";2019-05-23 14:50:15
"+27.6
";"+26.4
";"-05.7
";"-00.6
";"-05.7
";"+08.9
";"031
";2019-05-23 14:50:25
"+27.6
";"+25.7
";"-05.7
";"-00.9
";"-03.8
";"+09.0
";"031
";2019-05-23 14:50:35
"+27.7
";"+27.0
";"-05.7
";"-00.6
";"-04.1
";"+09.0
";"031
";2019-05-23 14:50:45
"+27.7
";"+26.0
";"-05.4
";"-00.9
";"-04.5
";"+09.1
";"031
";2019-05-23 14:50:56
"+27.7
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.1
";"031
";2019-05-23 14:51:06
"+27.8
";"+26.0
";"-05.7
";"-00.3
";"-03.5
";"+09.1
";"031
";2019-05-23 14:51:16
"+27.8
";"+26.4
";"-05.4
";"-00.6
";"-04.5
";"+09.1
";"031
";2019-05-23 14:51:26
"+27.8
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.1
";"031
";2019-05-23 14:51:36
"+27.7
";"+26.4
";"-06.1
";"-00.9
";"-04.5
";"+09.1
";"031
";2019-05-23 14:51:47
"+27.7
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.0
";"031
";2019-05-23 14:51:57
"+27.8
";"+26.0
";"-05.7
";"-00.3
";"-05.4
";"+09.1
";"031
";2019-05-23 14:52:07
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 14:52:17
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 14:52:27
"+27.8
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.2
";"031
";2019-05-23 14:52:38
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 14:52:48
"+27.8
";"+26.4
";"-06.1
";"-00.3
";"-05.1
";"+09.1
";"031
";2019-05-23 14:52:58
"+27.8
";"+26.7
";"-05.7
";"-00.6
";"-03.2
";"+09.1
";"031
";2019-05-23 14:53:08
"+27.7
";"+26.0
";"-05.4
";"-00.6
";"-03.8
";"+09.6
";"032
";2019-05-23 14:53:18
"+27.8
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 14:53:29
"+27.8
";"+27.3
";"-06.1
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 14:53:39
"+27.7
";"+26.0
";"-06.1
";"-00.6
";"-04.8
";"+09.1
";"031
";2019-05-23 14:53:49
"+27.8
";"+26.4
";"-05.7
";"-00.9
";"-04.5
";"+09.1
";"031
";2019-05-23 14:53:59
"+27.7
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 14:54:09
"+27.7
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.0
";"031
";2019-05-23 14:54:20
"+27.6
";"+26.4
";"-06.1
";"-00.6
";"-03.5
";"+09.4
";"032
";2019-05-23 14:54:30
"+27.6
";"+26.4
";"-05.7
";"-00.6
";"-03.2
";"+09.4
";"032
";2019-05-23 14:54:40
"+27.5
";"+26.4
";"-05.4
";"-00.6
";"-04.1
";"+09.4
";"032
";2019-05-23 14:54:50
"+27.4
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+08.8
";"031
";2019-05-23 14:55:01
"+27.4
";"+26.4
";"-05.1
";"-00.6
";"-04.5
";"+09.3
";"032
";2019-05-23 14:55:11
"+27.5
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+08.8
";"031
";2019-05-23 14:55:21
"+27.6
";"+27.0
";"-06.1
";"-00.6
";"-04.1
";"+08.9
";"031
";2019-05-23 14:55:31
"+27.6
";"+26.0
";"-05.1
";"-00.6
";"-04.8
";"+09.0
";"031
";2019-05-23 14:55:41
"+27.6
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+09.0
";"031
";2019-05-23 14:55:52
"+27.7
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+09.1
";"031
";2019-05-23 14:56:02
"+27.8
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+09.1
";"031
";2019-05-23 14:56:12
"+27.8
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 14:56:22
"+27.8
";"+26.0
";"-05.7
";"-00.6
";"-05.4
";"+09.2
";"031
";2019-05-23 14:56:32
"+27.9
";"+26.0
";"-05.7
";"-00.9
";"-03.8
";"+09.2
";"031
";2019-05-23 14:56:43
"+27.9
";"+26.0
";"-06.1
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 14:56:53
"+27.9
";"+26.0
";"-05.7
";"-00.6
";"-04.8
";"+09.2
";"031
";2019-05-23 14:57:03
"+28.0
";"+26.0
";"-05.4
";"-00.9
";"-04.5
";"+09.7
";"032
";2019-05-23 14:57:13
"+28.0
";"+26.7
";"-06.1
";"-00.9
";"-04.5
";"+09.3
";"031
";2019-05-23 14:57:23
"+28.0
";"+26.7
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 14:57:34
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 14:57:44
"+28.0
";"+26.7
";"-05.7
";"-00.6
";"-04.5
";"+09.3
";"031
";2019-05-23 14:57:54
"+27.9
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+09.2
";"031
";2019-05-23 14:58:04
"+27.9
";"+26.4
";"-05.7
";"-00.6
";"-03.5
";"+09.2
";"031
";2019-05-23 14:58:14
"+27.9
";"+26.0
";"-05.7
";"-00.9
";"-03.5
";"+09.2
";"031
";2019-05-23 14:58:25
"+27.9
";"+26.4
";"-05.4
";"-00.6
";"-04.1
";"+09.2
";"031
";2019-05-23 14:58:35
"+27.9
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 14:58:45
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 14:58:55
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 14:59:06
"+28.0
";"+26.4
";"-06.1
";"-00.9
";"-03.8
";"+09.3
";"031
";2019-05-23 14:59:16
"+28.0
";"+26.7
";"-05.4
";"-00.6
";"-05.4
";"+09.3
";"031
";2019-05-23 14:59:26
"+28.0
";"+26.7
";"-05.7
";"-00.3
";"-04.1
";"+09.3
";"031
";2019-05-23 14:59:36
"+27.9
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 14:59:46
"+27.9
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.2
";"031
";2019-05-23 14:59:56
"+27.7
";"+26.7
";"-05.7
";"-00.3
";"-04.8
";"+09.0
";"031
";2019-05-23 15:00:07
"+27.6
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+08.9
";"031
";2019-05-23 15:00:17
"+27.5
";"+26.7
";"-05.7
";"-00.6
";"-04.8
";"+08.9
";"031
";2019-05-23 15:00:27
"+27.4
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+08.8
";"031
";2019-05-23 15:00:37
"+27.5
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+08.9
";"031
";2019-05-23 15:00:48
"+27.5
";"+26.4
";"-06.1
";"-00.9
";"-03.5
";"+08.8
";"031
";2019-05-23 15:00:58
"+27.4
";"+26.0
";"-06.1
";"-00.6
";"-04.5
";"+08.7
";"031
";2019-05-23 15:01:08
"+27.2
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+08.6
";"031
";2019-05-23 15:01:18
"+27.2
";"+26.0
";"-05.7
";"-00.3
";"-03.8
";"+08.6
";"031
";2019-05-23 15:01:28
"+27.1
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+08.5
";"031
";2019-05-23 15:01:39
"+27.1
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+08.5
";"031
";2019-05-23 15:01:49
"+27.2
";"+26.0
";"-05.7
";"-00.9
";"-04.1
";"+08.6
";"031
";2019-05-23 15:01:59
"+27.2
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+08.6
";"031
";2019-05-23 15:02:09
"+27.3
";"+26.4
";"-06.1
";"-00.9
";"-04.1
";"+08.7
";"031
";2019-05-23 15:02:19
"+27.3
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+08.7
";"031
";2019-05-23 15:02:30
"+27.3
";"+26.4
";"-05.4
";"-00.6
";"-04.5
";"+08.7
";"031
";2019-05-23 15:02:40
"+27.4
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+08.8
";"031
";2019-05-23 15:02:50
"+27.5
";"+26.0
";"-05.7
";"-00.6
";"-04.8
";"+08.9
";"031
";2019-05-23 15:03:00
"+27.5
";"+26.4
";"-05.1
";"-00.6
";"-04.5
";"+08.9
";"031
";2019-05-23 15:03:10
