 502;          ;01 44 46.1;+57 05 21; 6.25
 503;          ;01 43 50.0;+32 11 30; 6.34
 504;          ;01 44 26.5;+46 08 23; 6.35
 505;          ;01 41 48.0;-60 47 22; 5.71
 506;          ;01 42 29.3;-53 44 26; 5.52
 507;          ;01 43 54.8;-04 45 56; 6.19
 508;109    Psc;01 44 55.8;+20 04 59; 6.27
 509; 52Tau Cet;01 44 04.1;-15 56 15; 3.50
 510;110Omi Psc;01 45 23.6;+09 09 28; 4.26
 511;          ;01 47 44.8;+63 51 08; 5.63
 512;          ;01 37 55.6;-82 58 30; 5.87
 513;          ;01 45 59.3;-05 44 00; 5.34
 514;   Eps Scl;01 45 38.8;-25 03 09; 5.31
 515;          ;01 46 35.3;+17 24 47; 6.55
 516;   Tau1Hyi;01 41 21.3;-79 08 54; 6.33
 517;          ;01 46 01.0;-27 20 57; 6.39
 518;          ;01 47 48.0;+46 13 47; 6.32
 519;          ;01 46 05.8;-50 48 59; 5.49
 520;          ;01 46 06.3;-53 31 19; 5.04
 521;          ;01 48 38.9;+37 57 10; 5.94
 522;  4    Ari;01 48 10.9;+16 57 20; 5.84
 523;          ;01 48 41.6;+32 41 25; 5.79
 524;          ;01 47 16.8;-41 45 36; 6.18
 525;          ;01 37 28.0;-84 46 11; 5.69
 526;          ;01 49 15.7;+47 53 49; 5.82
 527;          ;01 48 26.0;+03 41 08; 5.91
 528;          ;01 47 47.8;-37 09 35; 6.32
 529;          ;01 50 57.1;+51 56 00; 5.90
 530;  1    Ari;01 50 08.5;+22 16 31; 5.86
 531; 53Chi Cet;01 49 35.1;-10 41 11; 4.67
 532;          ;01 49 19.5;-31 04 22; 6.34
 533;  1    Per;01 51 59.3;+55 08 51; 5.52
 534;          ;01 50 52.0;+11 02 36; 5.94
 535;          ;01 49 48.8;-38 24 14; 6.37
 536;  2    Per;01 52 09.4;+50 47 34; 5.79
 537;          ;01 50 20.2;-47 48 59; 6.14
 538;          ;01 52 50.8;+51 28 29; 6.26
 539; 55Zet Cet;01 51 27.6;-10 20 06; 3.73
 540;          ;01 53 48.5;+55 35 53; 6.45
 541;          ;01 50 54.5;-50 12 22; 5.94
 542; 45Eps Cas;01 54 23.7;+63 40 12; 3.38
 543; 55    And;01 53 17.3;+40 43 47; 5.40
 544;  2Alp Tri;01 53 04.9;+29 34 44; 3.41
 545;  5Gam1Ari;01 53 31.8;+19 17 45; 4.83
 546;  5Gam2Ari;01 53 31.8;+19 17 37; 4.75
 547;          ;01 52 52.1;-16 55 45; 5.80
 548; 46Ome Cas;01 56 00.0;+68 41 07; 4.99
 549;111Xi  Psc;01 53 33.3;+03 11 15; 4.62
 550;   Tau2Hyi;01 47 46.5;-80 10 36; 6.06
 551;          ;01 54 53.8;+40 42 07; 6.24
 552;          ;01 54 57.5;+37 07 42; 6.26
 553;  6Bet Ari;01 54 38.4;+20 48 29; 2.64
 554;          ;01 53 23.2;-38 35 41; 6.10
 555;   Psi Phe;01 53 38.8;-46 18 09; 4.41
 556;          ;01 55 54.4;+37 16 40; 5.89
 557; 56    And;01 56 09.3;+37 15 06; 5.67
 558;   Phi Phe;01 54 22.0;-42 29 49; 5.11
 559;  7    Ari;01 55 51.0;+23 34 38; 5.74
 560;          ;01 55 53.8;+01 50 59; 6.01
 561;          ;01 58 33.3;+61 41 53; 6.02
 562;          ;01 57 56.4;+41 41 40; 6.78
 563;  8Iot Ari;01 57 21.1;+17 49 03; 5.10
 564;          ;01 57 43.8;+27 48 16; 5.82
 565; 56    Cet;01 56 40.2;-22 31 37; 4.85
 566;   Chi Eri;01 55 57.5;-51 36 32; 3.70
 567;          ;01 59 38.0;+64 37 17; 5.26
 568;  3    Per;01 58 33.6;+49 12 15; 5.69
 569;  9Lam Ari;01 57 55.7;+23 35 46; 4.79
 570;   Eta2Hyi;01 54 56.1;-67 38 50; 4.69
 571;          ;01 55 46.4;-60 51 41; 6.06
 572;          ;02 02 57.2;+77 54 59; 6.04
 573;          ;01 57 00.1;-51 45 58; 6.10
 574;          ;01 57 10.0;-47 23 06; 4.83
 575; 48    Cas;02 01 57.4;+70 54 25; 4.54
 576;          ;01 58 26.7;-33 04 00; 6.35
 577;          ;01 59 35.7;+21 03 30; 5.87
 578;          ;01 59 25.9;+12 17 41; 6.09
 579;          ;02 03 10.5;+73 51 02; 6.23
 580; 50    Cas;02 03 26.1;+72 25 17; 3.98
 581; 47    Cas;02 05 07.4;+77 16 53; 5.38
 582;112    Psc;02 00 09.2;+03 05 50; 5.88
 583; 57    Cet;01 59 46.1;-20 49 28; 5.41
 584;          ;01 57 53.6;-65 25 29; 6.37
 585; 59Ups Cet;02 00 00.3;-21 04 40; 4.00
 586; 52    Cas;02 02 52.7;+64 54 05; 6.00
 587;          ;02 00 26.9;-08 31 25; 5.51
 588;          ;01 59 38.8;-42 01 50; 5.57
 589; 53    Cas;02 03 00.3;+64 23 24; 5.58
 590;  4    Per;02 02 18.1;+54 29 15; 5.04
 591;   Alp Hyi;01 58 46.2;-61 34 11; 2.86
 592; 49    Cas;02 05 31.2;+76 06 54; 5.22
 593;   Sig Hyi;01 55 50.5;-78 20 54; 6.16
 594;   Pi  For;02 01 14.7;-30 00 06; 5.35
 595;113Alp Psc;02 02 02.8;+02 45 49; 5.23
 596;113Alp Psc;02 02 02.8;+02 45 49; 4.33
 597;          ;02 09 25.3;+81 17 45; 6.05
 598;          ;02 04 40.1;+65 06 12; 6.52
 599;  3Eps Tri;02 02 58.0;+33 17 02; 5.50
 600;          ;01 59 41.1;-66 03 59; 6.10
 601;          ;02 02 35.2;+13 28 36; 5.94
 602;   Chi Phe;02 01 42.4;-44 42 49; 5.14
 603; 57Gam1And;02 03 54.0;+42 19 47; 2.26
 654;          ;02 16 51.7;+57 03 19; 6.48
 604; 57Gam2And;02 03 54.7;+42 19 51; 4.84
 605; 10    Ari;02 03 39.3;+25 56 08; 5.63
 606;          ;02 02 28.1;-29 39 54; 6.42
 607; 60    Cet;02 03 11.7;+00 07 42; 5.43
 608;          ;02 02 58.6;-15 18 21; 5.86
 609;          ;02 03 42.6;+18 15 12; 6.21
 610; 61    Cet;02 03 48.2;-00 20 25; 5.93
 611;          ;02 03 40.5;-04 06 13; 5.62
 612;   Nu  For;02 04 29.4;-29 17 49; 4.69
 613; 12Kap Ari;02 06 33.9;+22 38 54; 5.03
 614;          ;02 06 12.3;+08 14 51; 6.31
 615; 11    Ari;02 06 49.2;+25 42 17; 6.15
 616;          ;02 06 29.3;+00 02 06; 6.28
 617; 13Alp Ari;02 07 10.4;+23 27 45; 2.00
 618;          ;02 08 40.5;+58 25 25; 5.67
 619;          ;02 08 33.6;+44 27 34; 6.42
 620; 58    And;02 08 29.3;+37 51 33; 4.82
 621;          ;02 10 07.8;+53 50 35; 6.31
 622;  4Bet Tri;02 09 32.6;+34 59 14; 3.00
 623; 14    Ari;02 09 25.3;+25 56 23; 4.98
 624;          ;02 09 23.1;+17 13 28; 6.43
 625;          ;02 08 45.7;-17 46 46; 6.10
 626;          ;02 13 21.2;+74 01 40; 6.29
 627;  5    Per;02 11 29.0;+57 38 45; 6.36
 628; 59    And;02 10 52.8;+39 02 22; 5.63
 629; 59    And;02 10 53.7;+39 02 35; 6.10
 630;          ;02 09 34.8;-24 20 45; 6.48
 631; 15    Ari;02 10 37.6;+19 30 01; 5.70
 632;          ;02 09 09.3;-43 31 00; 5.85
 633; 16    Ari;02 11 12.0;+25 56 13; 6.02
 634;  5    Tri;02 11 25.0;+31 31 35; 6.23
 635; 64    Cet;02 11 21.1;+08 34 11; 5.63
 636;          ;02 10 04.9;-43 48 56; 6.32
 637;          ;02 10 25.6;-50 49 28; 6.12
 638;          ;02 11 22.2;-10 03 08; 6.01
 639; 63    Cet;02 11 35.8;-01 49 31; 5.93
 640; 55    Cas;02 14 29.1;+66 31 28; 6.07
 641;          ;02 13 41.5;+58 33 40; 6.44
 642;  6    Tri;02 12 22.3;+30 18 11; 4.94
 643; 60    And;02 13 13.3;+44 13 54; 4.83
 644;          ;02 12 37.5;+24 10 04; 5.96
 645;          ;02 13 36.3;+51 03 57; 5.31
 646; 17Eta Ari;02 12 48.1;+21 12 39; 5.27
 647;          ;02 14 02.6;+47 29 03; 6.06
 648; 19    Ari;02 13 03.3;+15 16 47; 5.71
 649; 65Xi 1Cet;02 13 00.0;+08 50 48; 4.37
 650; 66    Cet;02 12 47.5;-02 23 37; 5.54
 651;          ;02 13 00.9;-21 00 01; 5.86
 652;   Mu  For;02 12 54.5;-30 43 26; 5.28
 653;          ;02 15 57.9;+47 48 41; 6.33
 655;  7    Tri;02 15 56.2;+33 21 32; 5.28
 656; 20    Ari;02 15 46.0;+25 46 59; 5.79
 657; 21    Ari;02 15 42.8;+25 02 35; 5.58
 658;          ;02 15 28.3;-09 27 56; 6.55
 659;          ;02 14 32.0;-41 10 00; 5.91
 660;  8Del Tri;02 17 03.2;+34 13 27; 4.87
 661;  8    Per;02 17 59.9;+57 53 59; 5.75
 662;  7    Per;02 18 04.5;+57 31 00; 5.98
 663;          ;02 17 33.4;+44 18 25; 6.70
 664;  9Gam Tri;02 17 18.9;+33 50 50; 4.01
 665;          ;02 17 10.4;+23 46 04; 6.55
 666; 67    Cet;02 16 59.0;-06 25 20; 5.51
 667;   Pi 1Hyi;02 14 14.7;-67 50 30; 5.55
 668;          ;02 20 12.9;+64 20 14; 6.60
 669; 22The Ari;02 18 07.5;+19 54 04; 5.62
 670; 62    And;02 19 16.8;+47 22 48; 5.30
 671;          ;02 19 10.9;+46 28 21; 6.21
 672;          ;02 18 01.4;+01 45 28; 5.58
 673;          ;02 19 22.7;+48 57 19; 6.37
 674;   Phi Eri;02 16 30.6;-51 30 44; 3.56
 675; 10    Tri;02 18 57.0;+28 38 33; 5.03
 676;          ;02 18 58.0;+23 10 04; 6.46
 677;          ;02 19 37.3;+39 50 06; 6.63
 678;   Pi 2Hyi;02 15 28.5;-67 44 47; 5.69
 679;          ;02 20 41.4;+47 18 39; 6.11
 680;          ;02 20 04.4;+30 11 18; 6.47
 681; 68Omi Cet;02 19 20.7;-02 58 39; 3.04
 682; 63    And;02 20 58.2;+50 09 05; 5.59
 683;          ;02 18 58.5;-25 56 44; 6.34
 684;          ;02 19 40.8;-04 20 44; 6.50
 685;  9    Per;02 22 21.4;+55 50 44; 5.17
 686;          ;02 19 24.7;-41 50 54; 6.37
 687;          ;02 22 50.3;+41 23 47; 5.82
 688;          ;02 19 54.3;-55 56 41; 5.81
 689; 69    Cet;02 21 56.6;+00 23 45; 5.28
 690;          ;02 23 51.8;+55 21 52; 6.28
 691; 70    Cet;02 22 12.4;-00 53 06; 5.42
 692;          ;02 22 01.4;-10 46 40; 5.46
 693;          ;02 22 05.0;-17 39 44; 5.87
 694; 64    And;02 24 24.9;+50 00 24; 5.19
 695;   Kap For;02 22 32.6;-23 48 59; 5.20
 696; 10    Per;02 25 16.0;+56 36 36; 6.25
 697;          ;02 22 57.8;-18 21 16; 6.22
 698;          ;02 22 11.8;-43 12 00; 6.31
 699; 65    And;02 25 37.4;+50 16 43; 4.71
 700;          ;02 23 06.5;-37 34 35; 6.53
 701;          ;02 22 54.6;-51 05 32; 5.92
 702; 24Xi  Ari;02 24 49.0;+10 36 38; 5.47
 703;          ;02 24 20.1;-25 50 51; 6.44
 704; 71    Cet;02 24 58.4;-02 46 48; 6.33
 705;   Del Hyi;02 21 44.9;-68 39 34; 4.09
 706;          ;02 24 33.8;-40 50 26; 6.18
 707;   Iot Cas;02 29 04.0;+67 24 09; 4.52
 708; 72Rho Cet;02 25 57.0;-12 17 26; 4.89
 709; 66    And;02 27 51.8;+50 34 11; 6.12
 710;          ;02 26 00.3;-15 20 28; 5.83
 711;          ;02 27 07.0;+27 00 48; 6.18
 712; 11    Tri;02 27 27.7;+31 48 05; 5.54
 713;          ;02 26 35.2;-20 02 34; 5.88
 714;   Lam Hor;02 24 53.9;-60 18 43; 5.35
 715;   Kap Hyi;02 22 52.3;-73 38 45; 5.01
 716;          ;02 29 25.0;+55 32 11; 6.51
 717; 12    Tri;02 28 10.0;+29 40 10; 5.29
 718; 73Xi 2Cet;02 28 09.5;+08 27 36; 4.28
 719;          ;02 28 00.0;+01 57 39; 6.45
 720; 13    Tri;02 28 48.5;+29 55 55; 5.89
 721;   Kap Eri;02 26 59.1;-47 42 14; 4.25
 722;          ;02 25 26.3;-66 29 41; 6.41
 723;          ;02 29 13.6;+23 28 08; 6.19
 724;   Phi For;02 28 01.7;-33 48 40; 5.14
 725;          ;02 29 35.3;+09 33 57; 6.07
 726;          ;02 30 16.6;+33 50 02; 6.25
 727;          ;02 28 35.4;-31 06 09; 6.11
 728;          ;02 30 32.4;+25 14 06; 5.92
 729; 26    Ari;02 30 38.4;+19 51 19; 6.15
 730;          ;02 29 55.4;-22 40 58; 6.77
 731; 27    Ari;02 30 54.4;+17 42 14; 6.23
 732;          ;02 30 45.2;+00 15 19; 6.00
 733;          ;02 30 13.8;-25 11 11; 6.51
 734;          ;02 28 04.4;-64 17 59; 6.37
 735;          ;02 30 32.8;-22 32 44; 6.10
 736; 14    Tri;02 32 06.2;+36 08 50; 5.15
 737;          ;02 31 30.1;+02 16 02; 5.25
 738;          ;02 32 52.5;+34 32 33; 5.83
 739; 75    Cet;02 32 09.4;-01 02 06; 5.35
 740; 76Sig Cet;02 32 05.2;-15 14 41; 4.75
 741; 29    Ari;02 32 54.1;+15 02 05; 6.04
 742;          ;02 32 14.8;-36 25 39; 6.30
 743;          ;02 38 02.0;+72 49 06; 5.16
 744;   Lam1For;02 33 07.0;-34 39 00; 5.90
 745;          ;02 33 40.2;-20 00 07; 6.21
 746;          ;02 35 27.9;+39 39 52; 6.36
 747;          ;02 37 36.1;+65 44 44; 5.78
 748;          ;02 35 38.8;+37 18 44; 5.71
 749;   Ome For;02 33 50.7;-28 13 57; 4.90
 750; 15    Tri;02 35 46.8;+34 41 15; 5.35
 751;          ;02 35 04.1;+07 28 17; 6.18
 752; 77    Cet;02 34 42.7;-07 51 34; 5.75
 753;          ;02 36 04.9;+06 53 13; 5.82
 754; 78Nu  Cet;02 35 52.5;+05 35 36; 4.86
 755;          ;02 33 54.6;-51 05 37; 6.24
 756;          ;02 36 57.2;+38 43 58; 5.90
 757;          ;02 36 42.9;+31 36 27; 6.10
 758;          ;02 37 02.5;+34 15 50; 5.30
 759; 80    Cet;02 36 00.0;-07 49 54; 5.53
 760;          ;02 37 20.8;+39 53 45; 6.54
 761;          ;02 37 06.4;+32 53 31; 6.25
 762;          ;02 33 33.6;-62 35 13; 6.77
 763; 31    Ari;02 36 37.9;+12 26 51; 5.68
 764; 30    Ari;02 36 57.7;+24 38 54; 7.09
 765; 30    Ari;02 37 00.5;+24 38 51; 6.50
 766;          ;02 36 35.1;+07 43 47; 5.81
 767;   Iot1For;02 36 09.3;-30 02 41; 5.75
 768;          ;02 38 17.8;+37 43 36; 6.18
 769;          ;02 38 27.8;+38 05 22; 6.30
 770;          ;02 38 00.8;+07 41 43; 6.39
 771; 81    Cet;02 37 41.8;-03 23 46; 5.65
 772;   Lam2For;02 36 58.6;-34 34 42; 5.79
 773; 32Nu  Ari;02 38 49.0;+21 57 41; 5.43
 774;          ;02 47 47.6;+81 26 54; 5.78
 775;          ;02 38 36.9;+03 26 35; 6.21
 776;   Mu  Hyi;02 31 40.5;-79 06 34; 5.28
 777;   Iot2For;02 38 18.7;-30 11 39; 5.83
 778;   Eta Hor;02 37 24.4;-52 32 35; 5.31
 779; 82Del Cet;02 39 29.0;+00 19 43; 4.07
 780;          ;02 38 24.8;-37 59 26; 6.49
 781; 83Eps Cet;02 39 33.8;-11 52 20; 4.84
 782; 33    Ari;02 40 41.1;+27 03 39; 5.30
 783;          ;02 40 15.7;+06 06 43; 6.25
 784;          ;02 40 12.3;-09 27 11; 5.78
 785; 11    Per;02 43 02.8;+55 06 21; 5.77
 786;          ;02 40 02.5;-30 38 02; 6.52
 787;          ;02 42 59.7;+53 31 34; 5.84
 788; 12    Per;02 42 14.9;+40 11 38; 4.91
 789;          ;02 39 48.0;-42 53 30; 4.75
 790; 84    Cet;02 41 13.9;-00 41 45; 5.71
 791;          ;02 44 49.7;+67 49 29; 5.95
 792;          ;02 43 01.9;+48 15 56; 6.48
 793; 34Mu  Ari;02 42 22.0;+20 00 42; 5.69
 794;   Iot Eri;02 40 40.0;-39 51 20; 4.11
 795;          ;02 41 48.3;-03 12 48; 6.05
 796;          ;02 41 34.0;-14 32 58; 5.98
 797;          ;02 42 28.9;+10 44 30; 6.30
 798;          ;02 39 31.7;-64 16 55; 6.55
 799; 13The Per;02 44 12.0;+49 13 42; 4.12
 800; 14    Per;02 44 05.2;+44 17 49; 5.43
 801; 35    Ari;02 43 27.1;+27 42 26; 4.66
 802;   Zet Hor;02 40 39.6;-54 33 00; 5.21
 803;          ;02 43 51.2;+25 38 17; 6.35
 804; 86Gam Cet;02 43 18.0;+03 14 09; 3.47
 805;          ;02 42 06.6;-38 23 02; 6.01
 806;   Eps Hyi;02 39 35.4;-68 16 01; 4.11
 807;          ;02 42 08.5;-46 31 28; 6.10
 808; 36    Ari;02 44 19.1;+17 45 50; 6.46
 809; 37Omi Ari;02 44 32.9;+15 18 42; 5.77
 810;   Iot Hor;02 42 33.5;-50 48 01; 5.41
 811; 89Pi  Cet;02 44 07.4;-13 51 31; 4.25
 812; 38    Ari;02 44 57.6;+12 26 45; 5.18
 813; 87Mu  Cet;02 44 56.5;+10 06 51; 4.27
 814;          ;02 43 20.3;-40 31 39; 6.36
 815;          ;02 48 55.5;+69 38 03; 6.18
 816;          ;02 45 20.9;+04 42 42; 6.03
 817;          ;02 44 20.5;-32 31 30; 6.22
 818;  1Tau1Eri;02 45 06.2;-18 34 21; 4.47
 819;          ;02 46 58.3;+35 59 01; 6.25
 820;          ;02 47 03.5;+35 33 18; 6.30
 821;          ;02 44 10.7;-52 34 14; 6.15
 822;          ;02 45 16.5;-46 17 14; 6.85
 823;          ;02 43 26.6;-66 42 52; 6.26
 824; 39    Ari;02 47 54.5;+29 14 50; 4.51
 825;          ;02 49 30.8;+57 05 03; 6.25
 826;          ;02 46 45.2;-21 38 23; 6.49
 827;          ;02 47 11.2;-22 29 08; 6.47
 828; 40    Ari;02 48 32.1;+18 17 01; 5.82
 829;          ;02 51 58.7;+68 53 19; 5.80
 830;          ;02 48 45.9;+25 11 17; 5.86
 831;          ;02 49 27.1;+37 19 34; 6.45
 832;          ;02 47 56.0;-12 27 38; 6.90
 833;   Gam Hor;02 45 27.5;-63 42 16; 5.74
 834; 15Eta Per;02 50 41.8;+55 53 44; 3.76
 835;   Eta1For;02 47 33.7;-35 33 03; 6.51
 836; 42Pi  Ari;02 49 17.5;+17 27 51; 5.22
 837;   Zet Hyi;02 45 32.6;-67 37 00; 4.84
 838; 41    Ari;02 49 59.0;+27 15 38; 3.63
 839;          ;02 51 45.5;+58 18 53; 6.45
 840; 16    Per;02 50 35.1;+38 19 07; 4.23
 841;   Bet For;02 49 05.4;-32 24 21; 4.46
 842;          ;02 51 41.7;+46 50 31; 5.88
 843; 17    Per;02 51 30.8;+35 03 35; 4.53
 844;   Gam1For;02 49 51.0;-24 33 37; 6.14
 845;   Gam2For;02 49 54.2;-27 56 30; 5.39
 846;          ;02 52 52.0;+52 59 52; 6.36
 847; 43Sig Ari;02 51 29.6;+15 04 55; 5.49
 848;   Eta2For;02 50 14.8;-35 50 37; 5.92
 849;          ;02 53 21.2;+48 34 10; 6.26
 850;  2Tau2Eri;02 51 02.3;-21 00 15; 4.75
 851;   Eta3For;02 50 40.4;-35 40 34; 5.47
 852;   Nu  Hor;02 49 01.5;-62 48 24; 5.26
 853;          ;02 50 47.9;-39 55 54; 6.36
 854; 18Tau Per;02 54 15.5;+52 45 45; 3.95
 855; 20    Per;02 53 42.6;+38 20 15; 5.33
 856;          ;02 53 11.7;+16 29 00; 6.31
 857;          ;02 52 32.1;-12 46 10; 6.04
 858;          ;02 51 55.3;-30 48 52; 6.40
 859;          ;02 52 50.5;-09 26 28; 6.32
 860;          ;02 55 56.9;+61 31 16; 5.59
 861;          ;02 56 24.8;+64 19 57; 6.24
 862;          ;02 53 35.3;-22 22 35; 5.95
 863;   Psi For;02 53 34.4;-38 26 13; 5.92
 864;          ;02 56 50.6;+51 15 39; 6.22
 865;          ;02 56 33.4;+47 09 50; 6.02
 866;          ;02 52 19.2;-62 54 35; 6.03
 867; 45Rho2Ari;02 55 48.5;+18 19 54; 5.91
 868;          ;02 53 52.9;-49 53 25; 4.00
 869; 46Rho3Ari;02 56 26.1;+18 01 23; 5.63
 870;          ;02 56 13.8;+08 22 54; 5.97
 871;          ;02 54 06.5;-50 52 17; 6.21
 872;   Nu  Hyi;02 50 28.5;-75 04 01; 4.75
 873; 21    Per;02 57 17.3;+31 56 03; 5.11
 874;  3Eta Eri;02 56 25.7;-08 53 53; 3.89
 875;          ;02 56 37.4;-03 42 44; 5.17
 876;          ;02 58 02.3;+38 36 54; 6.04
 877;          ;02 57 04.6;+04 30 04; 6.11
 878; 47    Ari;02 58 05.2;+20 40 07; 5.80
 879; 22Pi  Per;02 58 45.7;+39 39 46; 4.70
 880;          ;02 54 20.9;-64 26 08; 6.56
 881;          ;03 06 07.8;+79 25 07; 5.49
 882; 24    Per;02 59 03.7;+35 10 59; 4.93
 883;  4    Eri;02 57 23.7;-23 51 43; 5.45
 884;          ;02 57 13.1;-29 51 19; 6.29
 885;          ;02 59 49.9;+47 13 15; 5.47
 886;          ;02 59 39.9;+41 01 59; 5.89
 887; 48Eps Ari;02 59 12.7;+21 20 25; 4.63
 888; 48Eps Ari;02 59 12.7;+21 20 25; 4.63
 889;  6    Eri;02 58 05.7;-23 36 22; 5.84
 890;          ;03 00 52.2;+52 21 06; 5.28
 891;          ;03 00 53.4;+52 21 08; 6.74
 892;          ;02 58 42.0;-02 46 57; 5.23
 893;          ;02 57 32.7;-38 11 28; 6.41
 894;          ;03 00 11.8;+38 07 54; 6.11
 895;          ;02 58 47.4;-09 46 35; 6.14
 896; 91Lam Cet;02 59 42.9;+08 54 27; 4.70
 897;   The1Eri;02 58 15.7;-40 18 17; 3.24
 898;   The2Eri;02 58 16.3;-40 18 16; 4.35
 899;  5    Eri;02 59 41.2;-02 27 54; 5.56
 900;          ;02 59 06.6;-28 54 25; 6.14
 901;   Zet For;02 59 36.1;-25 16 27; 5.71
 902;          ;03 00 44.1;+10 52 13; 5.95
 903;          ;02 59 38.3;-32 30 26; 6.31
 904;  7    Eri;03 00 51.0;-02 52 43; 6.11
 905; 49    Ari;03 01 54.1;+26 27 44; 5.90
 906;          ;03 11 42.8;+81 28 14; 5.95
 907;  8Rho1Eri;03 01 10.0;-07 39 46; 5.75
 908;          ;03 01 52.3;+05 20 10; 6.25
 909;   Bet Hor;02 58 47.8;-64 04 17; 4.99
 910; 93    Cet;03 02 22.5;+04 21 10; 5.61
 911; 92Alp Cet;03 02 16.8;+04 05 23; 2.53
 912;          ;03 01 56.1;-09 57 41; 5.83
 913;          ;03 02 09.3;-06 29 41; 6.19
 914;   Eps For;03 01 37.7;-28 05 30; 5.89
 915; 23Gam Per;03 04 47.8;+53 30 23; 2.93
 916;          ;03 03 30.3;+28 16 11; 6.36
 917;  9Rho2Eri;03 02 42.3;-07 41 07; 5.32
 918;          ;03 05 32.4;+56 42 21; 4.76
 919; 11Tau3Eri;03 02 23.5;-23 37 28; 4.09
 920;          ;03 05 39.9;+56 04 07; 6.11
 921; 25Rho Per;03 05 10.6;+38 50 25; 3.39
 922;          ;03 07 19.0;+64 03 28; 5.89
 923;          ;03 05 20.8;+40 34 57; 6.05
 924;          ;03 04 40.7;+15 51 22; 6.49
 925; 10Rho3Eri;03 04 16.4;-07 36 03; 5.26
 926;          ;03 04 38.1;+01 51 49; 6.05
 927; 52    Ari;03 05 26.7;+25 15 19; 6.80
 928; 52    Ari;03 05 26.7;+25 15 19; 7.00
 929;          ;03 02 55.9;-46 58 30; 5.82
 930;          ;03 08 03.9;+52 12 48; 6.31
 931;          ;03 06 23.7;+13 11 14; 5.62
 932;          ;03 11 56.3;+74 23 37; 4.87
 933;          ;03 07 47.4;+47 18 30; 6.41
 934;   Mu  Hor;03 03 36.8;-59 44 16; 5.11
 935;          ;03 06 33.5;-06 05 19; 5.27
 936; 26Bet Per;03 08 10.1;+40 57 20; 2.12
 937;   Iot Per;03 09 04.0;+49 36 48; 4.05
 938; 53    Ari;03 07 25.7;+17 52 48; 6.11
 939;   The Hyi;03 02 15.4;-71 54 09; 5.53
 940; 54    Ari;03 08 21.2;+18 47 42; 6.27
 941; 27Kap Per;03 09 29.8;+44 51 26; 3.80
 942;          ;03 08 38.7;+08 28 15; 6.28
 943;          ;03 07 50.9;-27 49 52; 6.19
 944; 55    Ari;03 09 36.7;+29 04 37; 5.72
 945;          ;03 10 08.8;+27 49 12; 6.42
 946;          ;03 10 27.0;+26 53 47; 6.02
 947; 28Ome Per;03 11 17.4;+39 36 42; 4.63
 948;          ;03 10 38.9;+11 52 21; 5.98
 949;          ;03 12 26.4;+47 43 33; 6.33
 950;          ;03 12 09.6;+42 22 34; 6.15
 951; 57Del Ari;03 11 37.8;+19 43 36; 4.35
 952;          ;03 11 21.9;+13 02 52; 6.12
 953;          ;03 10 35.4;-23 44 18; 6.38
 954; 56    Ari;03 12 14.2;+27 15 25; 5.79
 955;          ;03 11 18.8;-03 48 42; 6.05
 956;          ;03 13 24.0;+48 10 37; 5.90
 957;          ;03 11 16.8;-16 01 31; 6.26
 958;          ;03 12 26.4;+06 39 39; 5.56
 959;          ;03 07 49.2;-69 15 56; 6.15
 960;          ;03 10 27.4;-48 44 03; 6.12
 961;          ;03 20 19.7;+77 44 05; 5.45
 962; 94    Cet;03 12 46.4;-01 11 46; 5.06
 963;   Alp For;03 12 04.3;-28 59 13; 3.87
 964;          ;03 15 48.0;+57 08 27; 5.79
 965;          ;03 32 20.1;+84 54 40; 5.61
 966;          ;03 14 56.7;+42 30 14; 6.07
 967;          ;03 17 31.6;+65 39 31; 6.36
 968;          ;03 12 25.8;-44 25 11; 5.93
 969;          ;03 16 12.2;+50 56 16; 5.03
 970;          ;03 13 01.5;-35 56 38; 6.27
 971;          ;03 15 20.5;+30 33 24; 5.52
 972; 58Zet Ari;03 14 54.1;+21 02 40; 4.89
 973;          ;03 16 04.7;+45 20 45; 6.16
 974;          ;03 13 38.0;-29 48 15; 6.16
 975;          ;03 15 47.0;+32 51 23; 6.31
 976;          ;03 16 01.9;+34 41 19; 6.25
 977;          ;03 12 33.2;-57 19 18; 5.74
 978;          ;03 16 35.1;+32 11 01; 6.06
 979;          ;03 17 11.4;+40 29 00; 6.45
 980;          ;03 15 00.2;-26 06 01; 6.25
 981;          ;03 07 32.0;-78 59 22; 5.57
 982; 30    Per;03 17 47.4;+44 01 30; 5.47
 983;          ;03 16 00.9;-05 55 07; 6.17
 984; 13Zet Eri;03 15 50.0;-08 49 11; 4.80
 985;          ;03 19 59.4;+65 39 08; 4.84
 986;          ;03 17 45.8;+39 17 00; 5.96
 987; 29    Per;03 18 37.8;+50 13 20; 5.15
 988; 14    Eri;03 16 35.7;-09 09 16; 6.14
 989; 31    Per;03 19 07.6;+50 05 42; 5.03
 990;          ;03 16 11.3;-30 49 39; 6.65
 991;          ;03 18 43.8;+34 13 22; 4.82
 992; 95    Cet;03 18 22.4;-00 55 49; 5.38
 993;          ;03 18 02.8;-28 47 49; 5.91
 994; 15    Eri;03 18 22.1;-22 30 41; 4.88
 995; 59    Ari;03 19 55.8;+27 04 16; 5.90
 996; 96Kap1Cet;03 19 21.7;+03 22 13; 4.83
 997;          ;03 18 41.2;-18 33 35; 5.71
 998;          ;03 17 26.6;-47 45 06; 5.85
